id,正文,原始图片url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,是否原创,原始用户id,原始用户昵称,原始微博id,原始微博正文,原始微博原始图片url,原始微博位置,原始微博日期,原始微博工具,原始微博点赞数,原始微博评论数,原始微博转发数,原始微博话题,原始微博@用户
4330101476486954,干散货和油运//@程老湿爱吐槽:,,,2019-01-19,iPhone X(深空灰),91,25,28,,程老湿爱吐槽,False,3098456133,老c队长,4329985885649209,我们答应未来6年购买1万亿美元商品。美国海运指数暴涨27%… ,https://wx4.sinaimg.cn/large/b8aeb045ly1fzb94cde6lj20ku1n1n9h.jpg,,2019-01-19,赞就涨停的Android,32,12,78,,
4330097902970028,不愧是司马懿，小三都可以报案抓起来，是个狠人 ,,,2019-01-19,iPhone X(深空灰),204,63,25,,,True
4329968907219538,回复@保护小佳佳的奥特曼:我说的是行业不会有相对收益，至于个股，你知道目前有多少只吗？怎么可能一概而论。//@保护小佳佳的奥特曼:秦老师医药股一棍子了，有些细分不受影响包括医疗器械,,,2019-01-19,iPhone X(深空灰),104,8,4,,"保护小佳佳的奥特曼,保护小佳佳的奥特曼",False,5705221157,Kevinqin008,4329921084511946,时间来不及了，我漏说了一点，如果说我们跟港股，那么港股下跌就是最大的风险，注意是港股，不是美股，还是有区别的。 ,,,2019-01-18,iPhone X(深空灰),200,38,23,,
4329939299652265,所以财政不放，就靠水多，估计民营里面会出一个标兵,,,2019-01-18,iPhone X(深空灰),100,6,12,,,False,6882792610,正红资讯,4329938208850347,【政府顾问：2019中国财政赤字将控制在3%以下】中国财政部财政科学院金融研究室主任赵全厚表示：在权衡了经济刺激需求和地方政府债务过高的风险以及国际投资者信心受挫的影响之后，中国2019年财政赤字目标有望设在当年GDP的3%以下。 他表示，只要就业依然稳定、不出现威胁金融稳定的系统性风险，赤字就没有超过GDP 3%的必要。 今年3月的全国两会将确定2019年的专项债发行规模，高于2018年全年的1.35万亿元，预计可能在2万亿元左右。 中国政府已经承诺2019年全年的减税规模要高于2018年的1.3万亿元人民币，投资者预计增值税、个人所得税和企业所得税还会下调。（正红资讯） ,https://wx4.sinaimg.cn/large/007vNuM2ly1fzb3n7rah3j30ea08cgvv.jpg,,2019-01-18,iPhone客户端,7,3,17,,
4329922341971676,你哪次不贱？//@程老湿爱吐槽:每次我都是很正经的讲行情分析，为什么都被看成了段子？ 今天看到很多人都开始“分层”分析市场，嗯，我又把大家带到歪路上了 大秦前两天问我买什么好？我的回答很贱：“挑个自己喜欢的”（ 这不是段子，再强调一次 ）,,,2019-01-18,iPhone X(深空灰),124,7,5,,程老湿爱吐槽,False,1669616825,程老湿爱吐槽,4329037818170255,指数呢，看港股就知道了；柚子呢，看东方教主就知道了；乡亲呢，看强势放量冲板第二天会不会被人摁着砍就知道了；机构呢，看你妹！ ,,,2019-01-16,微博 weibo.com,259,31,48,,
4329921084511946,时间来不及了，我漏说了一点，如果说我们跟港股，那么港股下跌就是最大的风险，注意是港股，不是美股，还是有区别的。 ,,,2019-01-18,iPhone X(深空灰),200,38,23,,,True
4329920782010477,这么说没错，不过理由我也不是瞎编的，成不成谁知道，总比其他的有把握是吧。质押风险解除，监管放松，领导需要活跃都是实在的，业绩大坑也洗过了。再不行就是老乡不行，干我屁事,,,2019-01-18,iPhone X(深空灰),142,10,11,,,False,1669616825,程老湿爱吐槽,4329914302431773,@Kevinqin008 又在讲圈圈大家应该记得我曾经说过，如果我要玩圈圈，会参考@Kevinqin008 的意见。虽然这个可能性不大为什么这么说呢？如果没记错的话，本轮圈圈估值水平应该是降到历史最低。这个数据是客观的。而大秦本身对于圈圈是研究很透的，也就是说基本面把握的话，这是他心里最有底的一部分。在现在这个时候，敢出手的老家伙，都是找自己能力圈范围内的部分下重手，其他只是补充。这就是给自己找安全边际。至于结果，是不是“最正确”，其实不是首要考量的。关键是要保证“不错”，就算错了，自己认账时候也不会心有不甘，没有遗憾。懂没？每个人的能力圈是不一样的，但在现在这个时候，你做事的角度应该是这个角度，而不是其他。否则，你会输不起。买入，是很简单的事。能不能拿住，能不能经受住考验，这不是心理按摩，或者看多少资料能够解决的。你就是你，不慌，只是因为这是你的能力圈范围内，你才有资本从容不迫。所以，老湿经常讲，代码根本不重要，交易本身并不是六个数字，能否赚到钱，功夫在于你自己到底有多少斤两。也许对也许错的事，不用骗自己，人最终都是信自己,,,2019-01-18,老流氓的iPhone X,162,12,35,,"Kevinqin008,Kevinqin008"
4329900745986864,回答的对,,,2019-01-18,iPhone X(深空灰),98,7,8,,,False,1482739370,作手泽文,4329841332918847,今天市场人气爆棚，为什么这么说呢，从今天上午一直到现在，所有AT我或找我私聊的，无一例外全部集中在以下三点：1、港资，反正就是各种港资买入的理由，还有不少用分段计算的方式的，这个实在懒得解释了，不管你用什么方式计算，我就问你去年一年各指数跌了多少，如果按看港资操作，对不起，你应该至少套在3000点之上，你可以继续装死了。2、大盘股盈亏数据到顶了没？这个问得最多，全天几乎不间断的每隔几分钟就有人问一遍（这个情况说实话少见）。刚才收盘时已经说了，截止今天收盘只差一丢丢。3、数据会不会失效，很想看一次数据失效是啥情况：要知道数据失效是指群体盈亏，而不是某个指数的盈亏，大盘股盈亏因为只统计100来个权重股的情况，所以样本少，数据经常会有点偏差。这个以前也说过。至于群体盈亏失效的情况，那就是我说的增量资金推动，但之前10.19上来那波，都没推动上去，现在这几天的反弹还是值得怀疑，而且这几天涨的主要是权重，中证1000和创业板基本上完全在一条直线的横盘。,,,2019-01-18,微博 weibo.com,132,46,27,,
4329885943564161,哈，买方都是深井冰，昨天晚上都在说妖股都应该去死，都砸下来可以买，然后妖股砸了，发现他妈的好像砸不动啊。买回来买回来,,,2019-01-18,iPhone X(深空灰),108,13,21,,,False,1301110787,-江琪-,4329828717249460,今天除了外资感觉内资机构也开始动了，感觉它们应该是等妖股退位后再主动提仓，今天下午没办法还是需要上仓位，怕逼空，如果逻辑成立，下周内资机构应该还是会持续买，另外在妖股崩掉后游资开始转移新方向，关键问题是美股会不会调，如果美股调外资还买不买，A股是什么反应。 ,,,2019-01-18,360安全浏览器,88,20,26,,
4329873420037164,可以几十公里一个基站，利好深南电路//@程老湿爱吐槽:地球是圆的，微波不会拐弯，所以传输距离太短。你们高中不学物理？,,,2019-01-18,iPhone X(深空灰),88,27,18,,程老湿爱吐槽,False,1669616825,程老湿爱吐槽,4329870442307198,只要地球是圆的，微波替代光纤做基站连接，永远都是非主流方案这点事还能有人争，高中你们都在泡妞吗？ ,,,2019-01-18,老流氓的iPhone X,93,34,25,,
4329873189720422,回复@田老师爱吐槽:我开始按短线系统交易，没脾气了。再说就做了点非银的高抛低吸，你觉得茅台张和我有关系吗？指数仓反正又不动，没啥好高兴，2800我也不会卖指数//@田老师爱吐槽:奶妈，为什么股市涨了这么多天感觉你的情绪却一直很低落呢？,,,2019-01-18,iPhone X(深空灰),104,12,4,,"田老师爱吐槽,田老师爱吐槽",False,5705221157,Kevinqin008,4329868940361005,唉 香香回来了，但是会不会又没了，谁知道啊 ,,,2019-01-18,iPhone X(深空灰),95,15,6,,
4329870118835863,🐶哥别急，也许周一就跌了//@Marco_徐晓峰:还有，商品（工业品）今天都在冲顶，股市今天居然拉资源类周期股，接盘的在作死。还有，股市连涨三周了，短线要调整了，包括外围股市。所以，今天是个拉高出货行情。,,,2019-01-18,iPhone X(深空灰),78,46,2,,Marco_徐晓峰,False,1974945511,上海徐晓峰,4329865194369259,这种位置，我是不敢再做多的。 ,"https://wx1.sinaimg.cn/large/75b746e7ly1fzav9dsq9jj20v91vob29.jpg,https://wx2.sinaimg.cn/large/75b746e7ly1fzav8zrhl6j20v91vodsj.jpg",,2019-01-18,,150,92,50,,
4329869497999696,我没看错吧，买入茅台金额是18亿？,,,2019-01-18,iPhone X(深空灰),69,20,6,,,False,1791283533,港股通AiH,4329867648339308,沪（深）港股通今日（1.18）数据及十大成交活跃股 ,"https://wx1.sinaimg.cn/large/6ac4d14dgy1fzavjg07snj20lk0e13zu.jpg,https://wx3.sinaimg.cn/large/6ac4d14dgy1fzavjfzwxej20ll0cs75v.jpg,https://wx2.sinaimg.cn/large/6ac4d14dgy1fzavjg0t7cj20ll0dfdhk.jpg,https://wx1.sinaimg.cn/large/6ac4d14dgy1fzavjg10a7j20ll0cuq4j.jpg",,2019-01-18,微博 weibo.com,53,65,188,,
4329868940361005,唉 香香回来了，但是会不会又没了，谁知道啊 ,,,2019-01-18,iPhone X(深空灰),95,15,6,,,True
4329868759815863,回复@GattacaKiwi201604:我其实不知道，但是既然跨越了下降趋势线，哪怕被动也要提仓，二是毕竟妖股跌停了，该怕的人也撤出了很多题材股，高风偏资金有了富裕，总不至于担心突然身后完全没人。卖方上完美的，最好是内资发动，并且经过美国下跌验证，但没有完美的事情。万一内资前面不动被港人撩拨的冲进来咋办。,,,2019-01-18,iPhone X(深空灰),103,7,10,,GattacaKiwi201604,False,5705221157,Kevinqin008,4329826234007937,妖股挂了，上仓，美股如果跌过了，满仓，按计划干了，死不死活不活再看了 ,,,2019-01-18,iPhone X(深空灰),221,34,21,,
4329763645959879,外资真的猛，这才一小时38亿 ,,,2019-01-18,iPhone X(深空灰),158,31,0,,,True
4329761934757111,下午看，找个板块来玩 ,,,2019-01-18,iPhone X(深空灰),179,43,2,,,True
4329760030777681,好了，终于有人跌停了，这下开始买也不怕了，指数无所谓了。 ,,,2019-01-18,iPhone X(深空灰),210,21,3,,,True
4329752636421318,白酒，啤酒，煤炭，医药这 ,,,2019-01-18,iPhone X(深空灰),133,45,0,,,True
4329746257565386,令化工又是全部一字？这全是玩帽子是吧 ,,,2019-01-18,iPhone X(深空灰),115,23,1,,,True
4329554980514305,董秘反应很快，晚上立刻公告//@选股宝APP:格力董秘望靖东称，董明珠透露公司2018年业绩消息时，股市已经休市，所以不构成信披违规。网页链接 查看图片,,,2019-01-17,iPhone X(深空灰),102,28,10,,选股宝APP,False,5552982252,选股宝APP,4329527901528091,深交所向格力电器发布关注函，因董明珠发表利润言论的时间早于公告时间。网页链接 ,https://wx2.sinaimg.cn/large/0063NKlSly1fz9silwpunj30j10ntwku.jpg,,2019-01-17,微博 weibo.com,9,9,16,,
4329549200039082,只是看有没有必要，国债还有3，没必要而已，至于法律，哈，可以改的。,,,2019-01-17,iPhone X(深空灰),87,9,5,,,False,1988800805,凤凰网财经,4329548575044000,【连平：央行购买国债不符合法律规定 国债并非准货币】近期市场出现一些对央行购买国债的讨论。对此连平指出，中国人民银行法第二十八条明确规定，“中国人民银行不得对政府财政透支，不得直接认购、包销国债和其他政府债券。”这是改革开放几十年后，在厘清央行和财政关系、严肃财政纪律方面所取得的重要成果，也是宏观审慎和控制系统性金融风险的基础性制度保障。可见，如果央行购买国债，这种行为是不符合法律规定的。 连平：央行购买国债不符合法律规定 国债并非准货币,https://wx2.sinaimg.cn/large/768ab125ly1fz9vbga8xlj20oz0du4pf.jpg,,2019-01-17,,45,54,67,,
4329541147122476,其实比三季度还略好，就是机构这种新高捅实在太不大气，充其量是那个老鼠的走势了,,,2019-01-17,iPhone X(深空灰),100,9,2,,,False,2239792910,巨潮资讯网,4329502060439345,【隆基股份：2018年业绩预降23%至25%】隆基股份预计2018年实现净利润为26.61亿元-27.61亿元，同比减少22.55%到25.36%。报告期内，主要产品单晶硅片和组件销量同比大幅增长，单晶市场占有率快速提升，生产成本持续降低，但由于价格下降幅度较大，毛利率同比下降。受存货跌价准备计提的影响，公司净利润出现同比下滑。,,,2019-01-17,UC浏览器电脑版,19,6,28,,
4329539481970792,你转给他干嘛，教坏了//@疯魔成佛修心悟道:文华东方楼下有家皇玺，下午茶第一，不接受任何反驳。很多小青年都是吃完，上去开房，江景papapa。@Fantastic_LX,,,2019-01-17,iPhone X(深空灰),63,14,3,,"疯魔成佛修心悟道,Fantastic_LX",False,1749990115,北京青年报,4329501452250804,【#遭花总曝光酒店再被罚#这次被套不符合卫生标准】上海浦东新区卫生和计划生育委员会监督所负责人17日下午接受北青报记者采访时表示，近日，监督所对此前网友@花总丢了金箍棒 举报的14家酒店中，位于浦东新区的两家酒店浦东丽思卡尔顿酒店和上海文华东方酒店进行抽检，提取了酒店内杯具、被套、枕套等样品，经过检测，发现两家酒店存在顾客用具不符合卫生标准的问题，卫生部门对两家酒店分别做出罚款5000元的处罚。北青报记者在上海浦东新区行政处罚公示信息官方网站看到，1月11日，上海市浦东新区卫生和计划生育委员会依据《上海市传染病防治管理办法》第四十二条，对浦东丽思卡尔顿酒店做出了罚款5000元的处罚。其违法事实表明，该酒店“为顾客提供的顾客用具（被套）不符合国家卫生标准，其行为涉嫌违反了《上海市传染病防治管理办法》第十七条第二款规定。浦东新区卫生和计划生育委员会监督所负责人向北青报记者表示，两家酒店的处罚结果已经生效了，两家酒店的处罚依据是一致的，处罚金额也均为5000元。此前”花总”发布曝光视频后，两家酒店曾于去年12月4日因“未按照规定对顾客用品用具进行清洗、消毒、保洁，或重复使用一次性用品用具”被处“警告和罚金2000元”的处罚。（北青报记者 屈畅）,"https://wx4.sinaimg.cn/large/684ebae3ly1fz9pd7j8wfj20yd0ehq3l.jpg,https://wx2.sinaimg.cn/large/684ebae3ly1fz9pd7i224j20x103ijro.jpg",,2019-01-17,微博 weibo.com,2703,1655,454,遭花总曝光酒店再被罚,花总丢了金箍棒
4329526181286002,阿姨被交易所关注了？ ,,,2019-01-17,iPhone X(深空灰),127,15,2,,,True
4329524260940864,我觉得不去打，就难以维持政权合理性吧。当初刘备的口号就是伐曹复汉,,,2019-01-17,iPhone X(深空灰),89,43,35,,,False,2054300185,虎扑的步行街,4329518048934370,诸葛亮六出岐山，明知不敌却一次又一次的北伐，这是为什么？ ,https://wx4.sinaimg.cn/large/7a722219gy1fz9ko2udrkj20k0bace81.jpg,,2019-01-17,微博 weibo.com,217,147,105,,
4329517860699432,哈哈哈😄,,,2019-01-17,iPhone X(深空灰),79,37,85,,,False,1907418421,分析师的百年孤独,4329515977710279,2019年的开年破冰之旅，还真是充满了破腚。不知道以后网剧还怎么拍? ,https://wx3.sinaimg.cn/large/71b0e535gy1fz9r5j5otcj20og0awt92.jpg,,2019-01-17,HUAWEI Mate 8,30,59,170,,
4329500852838368,博士，再不能恢复信心，就要断崖了。,,,2019-01-17,iPhone X(深空灰),146,0,17,,,False,1875034341,华尔街见闻APP,4329447832032961,【李克强：不管是“刺耳”甚至“扎心”的话，请敞开来讲】在昨日国务院召开的专家学者和企业界人士座谈会上，总理说：“必须允许人民群众和市场主体‘抱怨’。至于说的话‘刺耳’，政府不仅要让大家‘讲’，而且要认真‘听’。讲的对就要调整政策，讲的不对也要认真解释，这样才能齐心协力凝聚最大共识，调动方方面面的积极性。” 我们允许经济增速有一定的弹性浮动，但不能大起大落，更不能“断崖式下跌”。李克强：不管是“刺耳”甚至“扎心”的话，请敞开来讲,https://wx4.sinaimg.cn/large/6fc2c0e5ly1fz9j1v108xj20mj0gg1h5.jpg,,2019-01-17,微博 weibo.com,111,0,139,,
4329496553041731,回复@古越麦子:我不砸人家砸，我降低点成本不好吗？反正也涨不多跌不多的。说了美股调整看表现，妖股结束看表现，看表现也要有现金去买买票啊，这波我估计机构离醒过来也不远了//@古越麦子:看来奶妈觉得爷爷不会新低了，那今天还砸,,,2019-01-17,iPhone X(深空灰),101,12,4,,"古越麦子,古越麦子",False,5705221157,Kevinqin008,4329492933095977,我从来不指望指数跌多少，只是等待情绪释放下，高风偏的动动地方。指数吗，反正等着买小香吧，不过创业板短期注意下有点吃力，这里倾向大指数新低可能性很低了。 ,,,2019-01-17,iPhone X(深空灰),156,37,17,,
4329492933095977,我从来不指望指数跌多少，只是等待情绪释放下，高风偏的动动地方。指数吗，反正等着买小香吧，不过创业板短期注意下有点吃力，这里倾向大指数新低可能性很低了。 ,,,2019-01-17,iPhone X(深空灰),156,37,17,,,True
4329490806871194,,,,2019-01-17,iPhone X(深空灰),74,56,3,,,False,1974945511,上海徐晓峰,4329490618550354,之前说了，2019年我归队了，别低估我的能力，老东西的盘感还是不错的，老家伙只要专心去做研究，判断还是可以的。我目前最新的看法就是：全球股市都要调整了，另外商品期货（工业品）也要调整一波了。另外，人民币汇率的反弹可能也要缓一缓了。A股市场目前是没有资金了，很难推动上涨了（昨晚说过了）。所以，综合各方面因素，A股春节前也要调整了。好了，就这样吧。2019年1月17日,https://wx1.sinaimg.cn/large/75b746e7gy1fz9o8ot9unj20v91o77nd.jpg,,2019-01-17,,317,90,31,,
4329490425577273,看了一下，是使用期权产品挂钩指数的理财，这个东西香港国外很多的。怎说哪，其实不如这时候买ETF或者可转债，或者自己做一个比如95%债券，5%期权组合，效果是差不多的。 ,,,2019-01-17,iPhone X(深空灰),98,6,5,,,True
4329489330405319,是预期收益率最高，不过我估计都不懂忽悠呗,,,2019-01-17,iPhone X(深空灰),54,11,6,,,False,2731756995,中国金融四十人论坛,4329486637892665,#财商课# 【这款理财产品火了：好消息是收益率最高9.7%，坏消息是不保本】2018年以来，理财产品收益率停涨不前。但是，近期却有银行推出了年化收益率最高可达9.7%的理财产品。同时，媒体注意到，多家银行推出了动辄8%、9%最高年化收益率的理财产品。（每经新闻）这款理财产品火了：好消息是收益率最高9.7%，坏消息是不保本 ,,,2019-01-17,专业版微博,6,12,43,财商课,
4329485426017619,不跟着拿什么体验，不涨不跌？,,,2019-01-17,iPhone X(深空灰),73,3,1,,,False,1669616825,程老湿爱吐槽,4329411967202421,吃鸡吃鸡，中午再睡个觉，美美哒  ,https://wx4.sinaimg.cn/large/638454b9gy1fz9f6ysh3fj215y0astar.jpg,,2019-01-17,微博 weibo.com,119,14,2,,
4329484754159405,也要防止系统衰退的，这问题都会遇到,,,2019-01-17,iPhone X(深空灰),72,4,25,,,False,1482739370,作手泽文,4329475921245501,言归正传，说正事，每天都能听到很多粉丝问一些类似的问题，例如：北上资金流入（流出）怎么看、融资余额上升（下降）怎么看、50涨怎么看、妖股上天怎么看、市场跌不下去（涨不上去）怎么看、等等，要不就是国家怎么怎么样，券商怎么怎么样，机构如何如何。我告诉你，你们关心的好多东西我压根不看好嘛。为啥不看？因为太多了，看不过来！！！那你不看这些你看啥？做为一个猎人，你知道了猎物的必经之路，还有必要满山追着猎物跑吗？在那个必经之路等着就行了。就像截图中两条微博中说的，你知道底是什么样的，什么条件下才可能出大底，那你还有必要天天各种瞎想吗？大底一定是有盈亏数据的，那么好，底部按盈亏数据干进去，涨上来后你又知道大底是要先去解放最近的套牢盘的，连套牢盘都不舍得解放的一定不是什么大底，在各种复杂的变量中提取出来两个常量就可以了，天天哪有那么复杂、疑神疑鬼的。,"https://wx3.sinaimg.cn/large/5860ceaaly1fz9m4w4l6dj20gs0hkwfu.jpg,https://wx2.sinaimg.cn/large/5860ceaaly1fz9m4w5tucj20gq0hdtaf.jpg",,2019-01-17,微博 weibo.com,125,24,55,,
4329461451137247,资金不会从高风偏往低风偏流动，除非玩不下去了。玩一百一个花的，除非输了钱没意思了，不会去打十块一个花的卫生麻将 ,,,2019-01-17,iPhone X(深空灰),169,36,10,,,True
4329453611848362,有机会圈肯定可以加回高仓，其他我现在不知道不发表意见，看见再说。太乱，我能力有限，跟不上节奏。 ,,,2019-01-17,iPhone X(深空灰),200,28,10,,,True
4329452592914645,不降仓不捅夜壶地产圈，好想也没啥卵用，捅部分爷爷继续🐶，我是机器狗，妖股跌停了，我立刻往回买。外资买的那些玩意是逼内资抓紧卖 ,,,2019-01-17,iPhone X(深空灰),167,15,8,,,True
4329448201822013,很有趣，东方教主反而把通讯的钱几乎吸完了，和平熊猫越来越颓，你又能撑多久，别撑了，你死了，很多人才敢进去来一个新的摸奖游戏。 ,,,2019-01-17,iPhone X(深空灰),147,15,2,,,True
4329445512748522,这个通灵，是那个通灵珠宝吗？这演的可以啊 ,,,2019-01-17,iPhone X(深空灰),92,20,0,,,True
4329440564021991,真是狠角色，皇上这趋势都能这么走，心寒 ,,,2019-01-17,iPhone X(深空灰),126,21,0,,,True
4329412247994844,又换了银河，外资真的猛啊，硬把指数又拉了起来。 ,,,2019-01-17,iPhone X(深空灰),145,38,3,,,True
4329401787044820,最怕这个阶段，妖怪不肯死，个股反而都难弄，真要妖股一趴，反而就有博弈点，这波冲击不出来，流氓不赚钱猫哥不开仓。 ,,,2019-01-17,iPhone X(深空灰),151,28,4,,,True
4329393817399902,纠结的来，蛋痛，过节了？ ,,,2019-01-17,iPhone X(深空灰),116,19,1,,,True
4329385270402091,说了些不可能实现的，不寻租你让人家吃什么//@NickALEX:国师终于说白话了,,,2019-01-17,iPhone X(深空灰),91,17,15,,NickALEX,False,2337530130,刘煜辉lyhfhtx,4329362805966390,L型的一竖有多长多深在做长期经济增长研究的筒子的眼中，一直不太明白，为什么政策界和投资界对中国经济处在L型的什么位置的判断，这么争执不下，甚至一度还进入了“幻觉”状态，2017有不少筒子说巳经翘起来了，走出了L型，变U型了。“新周期”一时摩登。在做増长硏究的筒子看来，这是个纯粹的技术问题，做一个模拟模型计算，结论很简单。人均GDP=劳动生产率*劳动参与率*人口红利如果劳动生产率不能有效提起来的话，光人口因素的变化，就使得L型那一竖可能走比筒子们想🉐️多🉐️多的时间，清华白重恩教授2018算了一个。2035，潜在増长要滑破到4%；2050，潜在增长甚至会掉到3%以下。劳动生产率=资本回报率*资本劳动比=R（人力资本，全要素生产率）*资本劳动比后面的劳动生产率改善，巳经无法靠提升资本劳动比来贡献了，因为资本密度已经干到了一个不经济的位置。只有一个点，那就是把全要素提起来。才能让那一竖不至于滑那么深、那么长时间。这个逻辑，那个L型领导心里肯定是明白的，就是自然利率下得很快，很可能不足以覆盖资金成本。所以2017年底才弄出了个“高质量増长”的词。但蚀损全要素的跗骨之蛆，是租。租是什么，租其实就是权力，资源配置的权力。减租，就是放权；限租则更重要，限租就是限权。来龙去脉可在「刘煜辉宏观」去寻网页链接,https://wx2.sinaimg.cn/large/8b53e112ly1fz99k88gg7j23sw2j4x6s.jpg,,2019-01-17,iPhone X,281,122,267,,
4329384716985637,妖者，不是涨停就是跌停，波动巨大无迹可循，所以才是赌博者的最爱：一旦很多天不碰版不管是哪个板，就会丢失了妖气 ,,,2019-01-17,iPhone X(深空灰),129,16,7,,,True
4329383692905464,中元这碗面居然是顶级配置 ,,,2019-01-17,iPhone X(深空灰),89,8,0,,,True
4329382426781717,看来她不喜欢股民，股民也不喜欢她，董刘组合如果再➕个叶，那就算圆满了 ,,,2019-01-17,iPhone X(深空灰),136,17,2,,,True
4329372527632894,WTF,,,2019-01-17,iPhone X(深空灰),77,29,3,,,False,1738092885,55168论坛-上市公司调研网,4329372209353842,【两市融资余额减少24.1亿元】截至01月16日，上交所融资余额报4590.38亿元，较前一交易日减少13亿元；深交所融资余额报2856.4亿元，较前一交易日减少11.1亿元；两市合计7446.78亿元，较前一交易日减少24.1亿元。 ,,,2019-01-17,微博 weibo.com,1,1,7,,
4329372527632894,WTF,,,2019-01-17,iPhone X(深空灰),77,29,3,,,False,1738092885,55168论坛-上市公司调研网,4329372209353842,【两市融资余额减少24.1亿元】截至01月16日，上交所融资余额报4590.38亿元，较前一交易日减少13亿元；深交所融资余额报2856.4亿元，较前一交易日减少11.1亿元；两市合计7446.78亿元，较前一交易日减少24.1亿元。 ,,,2019-01-17,微博 weibo.com,1,1,7,,
4329236934937948,没关系反正你的判断和操作没有关系,,,2019-01-16,iPhone X(深空灰),136,17,22,,,False,1669616825,程老湿爱吐槽,4329235113717348,有人问为撒要从10月底开始算账呢？嗯，因为…… 卦师程掐的时间点就是在那里时候。去年2月份开始的这一段下跌，我认为在去年10月底就已经结束了。至于后来12月份下半月发生的事，我认为是一场“局部意外”。或者说，小概率年的“最后一难”。大局观上，就是这么个预判。是不是这样，过半年以后再看，不用争不用吵，市场肯定会有个最终结论给大家看。当然，我也是留了后手。去年最后两个月一直保持非常保守的姿态。也就是当时说的，除非送到嘴里，否则努力抢食的事我是不干的，也没必要。所以，有得有失，但总体上还算完成了年度目标。因此，那个时候老湿就已经很乐观了，即便12月最后，老湿更是极度乐观。这都是不需要掩饰的态度。但策略需要，做法上还是按部就班的保守一些。毕竟我不是主观交易者。所谓极度乐观，是认为去年12月份下半月的连跌与去年1月份的连涨，从情绪上就是两个极端点，而且都是内资机构单方面造成的。这是群体效应造成的一个被猎杀的机会。如果大家还记得当时1月份的场景，当时其它股票是不涨反跌的，只有50，或者说只有三五只股票是拼命上涨的。有印象的童鞋应该还记得老湿当时指出过“指数奥秘”，结果那篇文章10w+，招商银行第二天直接高开，吓得我直接删文章。再看看今天晚上老湿给大家看的数据，12月下半月是不是只有少部分股票（权重股）在拼命跌，其它股票都是拒绝下跌的。谁又是背后推手呢？现在连几大权重都被外资买起来了。如果，我是说如果，宏观上出点什么消息，信不信会发生与去年2月初一样但完全反向的极端波动？在大方向的把握上，老湿从来都是话说在前面，动作是慢慢跟随市场来转，我要保证的是“错不远”，而不是天天算些小账。老湿不清楚明天会发生什么，也不知道后面会发生什么，但我很清楚，我站在什么位置，底线是什么。模糊正确精确错误，不该去推敲细节的时候，我就敢闭着眼干，反正结果我知道。就算错了，肯定不会更惨啦！  之前小心谨慎，是为了什么？账，是这么算的。,,,2019-01-16,微博 weibo.com,288,30,116,,
4329215907959265,不像，老流氓更有一种猥琐的美//@布莱德雷将军:@程老湿爱吐槽 程团练，对着这照片自拍一下，让我们鉴定鉴定 查看图片,,,2019-01-16,iPhone X(深空灰),108,23,2,,"布莱德雷将军,程老湿爱吐槽",False,6034432403,龙血树上的火龙果,4329201631411608,这个角度有没有一点点像老湿@程老湿爱吐槽 @Kevinqin008 @混沌与概率1997 @布莱德雷将军 @William_D_Gann ,https://wx4.sinaimg.cn/large/006AnRwTly1fz8r0uydr4j33341qi1l1.jpg,,2019-01-16,小米6 拍人更美,3,6,4,,"程老湿爱吐槽,Kevinqin008,混沌与概率1997,布莱德雷将军,William_D_Gann"
4329211802024964,武球王到底伤有多重啊 ,,,2019-01-16,iPhone X(深空灰),83,32,0,,,True
4329207884674673,一般来说，我们过去很喜欢那种技术恶化环境里能涨起来的票，因为往往技术恶化的情况下的买入者总是比较坚定的持股者和基本面派，现在不行了，现在专门有人为了抓我们这种趋势派去画图，市场信号乱的一匹。所谓包来包去，也就是真正只给的大佬现在都不动，因为时机不到就是白给。,,,2019-01-16,iPhone X(深空灰),108,9,8,,,False,5681770827,布莱德雷将军,4329172135875524,@William_D_Gann 今天讲的“倒钩”，我们体会是很深的。惹不起，躲的起，明摆着搞事，不惹这个骚就行了。 ,https://wx2.sinaimg.cn/large/006cw88Xly1fz8njk49d1j30v91jl7to.jpg,,2019-01-16,iPhone 7 Plus,40,12,10,,William_D_Gann
4329206076662679,刚才那一秒，我想那个拿球的什么金进道要是梅西多好啊 ,,,2019-01-16,iPhone X(深空灰),89,25,0,,,True
